Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
87110	0,0000	304,3022	0,0000	10,4932	484	-3148	165	-13	76	238	26	-103	-60
87120	10,4932	293,8090	0,0000	10,4932	387	-3381	144	13	44	215	25	-102	-60
87130	10,4932	272,8227	0,0000	10,4932	322	-3709	122	-27	50	195	25	-103	-61
87140	10,4932	314,7954	0,0000	10,4932	232	-4124	116	-23	53	197	24	-102	-62
87150	10,4932	304,3022	0,0000	10,4932	218	-4487	132	-18	56	194	22	-103	-62
87160	10,4932	293,8090	10,4932	10,4932	201	-4816	75	7	55	187	21	-103	-62
87170	10,4932	262,3295	10,4932	0,0000	254	-4862	42	11	3	244	20	-103	-63
87180	10,4932	472,1931	10,4932	-10,4932	143	-4809	132	83	121	230	17	-103	-65
87190	10,4932	451,2067	0,0000	-20,9864	143	-4809	132	43	89	254	15	-103	-65
87200	10,4932	608,6044	0,0000	-20,9864	297	-5023	222	65	28	215	14	-105	-65
87210	10,4932	734,5226	0,0000	-10,4932	269	-4779	174	5	-33	202	12	-103	-65
87220	10,4932	703,0430	10,4932	-10,4932	251	-4520	180	107	-29	185	12	-103	-66
87230	10,4932	807,9748	0,0000	-10,4932	208	-4540	110	61	-14	223	9	-104	-66
87240	10,4932	818,4680	0,0000	-10,4932	241	-4515	147	77	-25	226	8	-105	-66
87250	10,4932	996,8520	0,0000	-10,4932	228	-4329	151	83	-73	246	8	-103	-67
87260	10,4932	986,3589	0,0000	0,0000	236	-4196	151	98	-130	210	6	-105	-67
87270	10,4932	996,8520	0,0000	0,0000	251	-4224	138	84	-122	183	6	-105	-67
87280	10,4932	1395,5929	0,0000	0,0000	220	-4761	171	93	-64	199	2	-106	-67
87290	10,4932	1563,4837	0,0000	0,0000	152	-4978	131	94	-130	234	0	-106	-66
87300	10,4932	1888,7723	0,0000	-10,4932	-117	-4865	2	127	-14	136	-2	-105	-67
87310	10,4932	2119,6222	0,0000	-10,4932	-491	-4384	-90	76	20	204	-1	-106	-68
87320	10,4932	2350,4722	0,0000	-10,4932	-491	-4384	-90	127	52	248	-2	-107	-67
87330	20,9864	2465,8972	0,0000	-10,4932	-470	-3945	-231	106	84	262	-3	-106	-67
87340	20,9864	2581,3221	0,0000	-10,4932	-543	-3007	-338	106	139	262	-4	-106	-67
87350	31,4795	2938,0902	0,0000	-10,4932	-785	-1978	-490	129	201	270	-4	-106	-68
87360	41,9727	3273,8720	0,0000	-10,4932	-1044	-1164	-612	94	181	280	-4	-105	-68
87370	52,4659	3032,5289	0,0000	-20,9864	-4099	2123	-1328	17	197	443	-2	-103	-69
87380	41,9727	2854,1448	10,4932	-20,9864	-6176	3531	-1913	40	178	493	0	-101	-71
87390	41,9727	2098,6359	10,4932	-20,9864	-9301	5032	-2769	-119	77	471	2	-98	-73
87400	41,9727	1458,5519	10,4932	-20,9864	-9126	4625	-3886	-229	137	616	2	-96	-74
87410	31,4795	1448,0588	31,4795	-20,9864	-9670	597	-5231	-222	37	817	4	-93	-75
87420	10,4932	671,5635	0,0000	-20,9864	-10446	-1795	-6401	-202	-62	696	4	-90	-77
87430	10,4932	251,8363	0,0000	-20,9864	-12568	-3615	-4897	-259	-244	476	4	-84	-79
87440	10,4932	136,4113	0,0000	-20,9864	-14809	-3022	-4930	-123	-340	412	4	-80	-81
87450	10,4932	62,9591	10,4932	-20,9864	-12285	-3022	-4085	-10	-379	389	3	-78	-83
87460	0,0000	41,9727	0,0000	-31,4795	-1810	-3244	-1655	-438	-212	213	1	-76	-83
87470	10,4932	62,9591	10,4932	-31,4795	-465	-948	1214	-440	-39	206	1	-77	-83
87480	0,0000	52,4659	0,0000	-20,9864	1636	1813	2144	-457	100	90	2	-79	-83
87490	10,4932	41,9727	0,0000	-20,9864	3822	2180	1679	-317	109	71	1	-79	-83
87500	10,4932	41,9727	0,0000	-20,9864	2175	729	-263	-265	29	173	1	-79	-83
87510	0,0000	31,4795	10,4932	-20,9864	273	-866	-1773	-195	46	202	1	-79	-82
87520	0,0000	20,9864	0,0000	-20,9864	2335	-1039	-1380	-211	70	174	1	-81	-83
87530	0,0000	31,4795	0,0000	-20,9864	4337	-434	-536	-150	0	151	0	-82	-82
87540	10,4932	31,4795	0,0000	-20,9864	3506	124	-868	-164	-35	203	1	-83	-82
87550	0,0000	20,9864	0,0000	-20,9864	3700	1022	-933	-186	-2	205	1	-84	-80
87560	0,0000	10,4932	0,0000	-20,9864	3539	2921	-1526	-146	-41	168	4	-89	-80
87570	0,0000	10,4932	0,0000	-20,9864	3539	2921	-1526	-144	1	186	5	-90	-79
87580	0,0000	20,9864	0,0000	-20,9864	3879	3792	-1625	-101	-23	107	6	-91	-79
87590	10,4932	20,9864	0,0000	-20,9864	4377	4322	-1416	-75	-43	128	8	-92	-77
87600	0,0000	20,9864	0,0000	-20,9864	2592	4547	-2076	-127	-14	268	9	-91	-78
87610	0,0000	20,9864	0,0000	-20,9864	1390	4783	-2327	-39	-61	75	11	-91	-76
87620	0,0000	20,9864	0,0000	-20,9864	993	4612	-2273	-37	-86	122	14	-92	-77
87630	10,4932	20,9864	0,0000	-20,9864	-606	5018	-3034	-56	-76	208	15	-92	-78
87640	10,4932	20,9864	0,0000	-20,9864	-2254	5380	-3379	-84	-30	281	15	-91	-78
87650	10,4932	10,4932	0,0000	-20,9864	-217	7174	-1636	-17	-39	216	23	-90	-75
87660	10,4932	10,4932	0,0000	-20,9864	-1077	7410	-1503	-13	0	240	25	-91	-76
87670	0,0000	10,4932	0,0000	-20,9864	-441	8132	-770	35	10	191	27	-90	-74
87680	0,0000	10,4932	0,0000	-20,9864	-327	8540	-107	50	4	183	30	-89	-73
87690	10,4932	10,4932	0,0000	-20,9864	-1313	8865	284	45	29	247	32	-90	-73
87700	10,4932	10,4932	0,0000	-20,9864	-1313	8865	990	57	40	246	33	-89	-72
87710	0,0000	10,4932	0,0000	-20,9864	-1355	9379	990	82	20	196	35	-91	-71
87720	0,0000	10,4932	0,0000	-20,9864	-773	9269	1924	71	0	200	38	-90	-71
87730	0,0000	20,9864	0,0000	-20,9864	-1486	8807	2216	65	20	267	39	-90	-70
87740	10,4932	10,4932	0,0000	-20,9864	-2472	8698	2382	75	26	265	40	-91	-70
87750	0,0000	10,4932	0,0000	-20,9864	-2405	8409	3903	48	8	276	43	-91	-68
87760	0,0000	20,9864	0,0000	-20,9864	-2457	8236	4378	59	13	245	45	-90	-66
87770	0,0000	10,4932	0,0000	-20,9864	-1806	8091	4892	60	0	206	44	-90	-67
87780	0,0000	10,4932	0,0000	-20,9864	-2037	7790	4823	56	11	243	45	-92	-66
87790	10,4932	10,4932	0,0000	-20,9864	-2641	7525	4603	38	40	265	46	-92	-66
87800	10,4932	10,4932	0,0000	-20,9864	-2348	7367	4662	31	57	241	48	-91	-64
87810	0,0000	10,4932	0,0000	-20,9864	-2048	7160	4568	43	60	234	48	-92	-64
87820	0,0000	10,4932	0,0000	-20,9864	-2458	6875	4109	34	86	254	48	-92	-64
87830	0,0000	10,4932	0,0000	-20,9864	-2240	6717	3841	33	108	264	50	-92	-63
87840	0,0000	0,0000	0,0000	-20,9864	-2240	6717	3841	48	105	224	51	-92	-63
87850	10,4932	10,4932	0,0000	-20,9864	-347	5738	2670	72	160	233	53	-92	-61
87860	10,4932	0,0000	0,0000	-20,9864	-24	5448	2260	82	175	220	54	-92	-61
87870	0,0000	0,0000	0,0000	-20,9864	348	5278	1843	91	183	254	54	-94	-60
87880	0,0000	0,0000	0,0000	-20,9864	763	5011	1508	102	174	260	56	-94	-59
87890	0,0000	0,0000	0,0000	-20,9864	1371	4525	1202	122	163	268	58	-94	-58
87900	10,4932	0,0000	0,0000	-20,9864	1907	4017	846	131	140	289	57	-96	-58
87910	0,0000	0,0000	0,0000	-20,9864	2198	3460	440	113	128	431	59	-95	-57
87920	0,0000	0,0000	0,0000	-20,9864	2521	2842	105	172	65	445	60	-96	-57
87930	0,0000	10,4932	0,0000	-20,9864	3351	1900	163	151	37	401	60	-97	-56
87940	0,0000	0,0000	0,0000	-20,9864	406	-2160	-681	99	-201	254	59	-97	-56
87950	0,0000	0,0000	0,0000	-20,9864	406	-2160	-1323	137	-139	406	60	-96	-58
87960	10,4932	0,0000	0,0000	-20,9864	-1849	-1934	-1323	195	-34	544	61	-97	-57
87970	0,0000	0,0000	0,0000	-10,4932	-279	-1283	-879	235	-133	280	60	-98	-57
87980	0,0000	10,4932	0,0000	-10,4932	3700	-3360	815	268	-109	267	58	-98	-58
87990	10,4932	0,0000	0,0000	-10,4932	2868	-6069	815	185	-16	406	58	-98	-59
88000	10,4932	0,0000	0,0000	-10,4932	1538	-8188	760	251	66	337	55	-99	-60
88010	0,0000	10,4932	0,0000	-10,4932	3582	-9760	1294	156	37	264	51	-101	-61
88020	0,0000	20,9864	0,0000	-10,4932	4683	-10759	1431	-6	-41	444	50	-102	-61
88030	10,4932	31,4795	0,0000	20,9864	3261	-9933	1029	-73	-148	699	48	-101	-63
88040	0,0000	41,9727	0,0000	10,4932	-19	-4011	-12	-43	189	120	44	-102	-65
88050	10,4932	41,9727	0,0000	31,4795	189	-4093	70	-77	196	164	45	-102	-65
88060	10,4932	52,4659	0,0000	31,4795	558	-4652	176	-91	133	273	43	-103	-65
88070	0,0000	52,4659	0,0000	62,9591	616	-4673	103	-87	169	256	43	-102	-66
88080	10,4932	52,4659	0,0000	52,4659	542	-4576	-3	-117	171	215	42	-102	-67
88090	10,4932	62,9591	0,0000	94,4386	542	-4576	-3	-77	161	185	40	-102	-66
88100	10,4932	73,4523	0,0000	83,9454	570	-4598	20	-46	167	234	39	-102	-67
88110	10,4932	73,4523	0,0000	52,4659	468	-4188	124	-112	178	221	40	-103	-67
88120	10,4932	104,9318	10,4932	52,4659	343	-3644	201	-60	125	250	38	-103	-67
88130	10,4932	125,9182	10,4932	41,9727	484	-2980	228	-24	130	225	37	-103	-68
88140	10,4932	73,4523	0,0000	31,4795	466	-2683	170	-19	122	193	37	-104	-68
88150	10,4932	115,4250	0,0000	31,4795	344	-2333	102	-25	146	231	36	-103	-69
88160	10,4932	146,9045	0,0000	31,4795	314	-2072	66	-29	139	211	35	-103	-69
88170	10,4932	83,9454	0,0000	20,9864	314	-1941	22	-35	157	207	35	-101	-69
88180	10,4932	251,8363	10,4932	31,4795	346	-1939	0	-28	151	215	36	-103	-68
88190	10,4932	146,9045	0,0000	31,4795	383	-1980	-9	-20	158	213	35	-103	-69
88200	10,4932	73,4523	0,0000	20,9864	417	-2079	-39	-82	153	222	35	-102	-68
88210	0,0000	188,8772	0,0000	20,9864	364	-2202	-26	-59	175	221	34	-102	-70
88220	0,0000	115,4250	0,0000	20,9864	364	-2202	-26	-44	159	218	33	-102	-70
88230	0,0000	178,3841	0,0000	20,9864	365	-2727	96	-13	119	268	33	-102	-70
88240	0,0000	346,2749	10,4932	20,9864	447	-2792	91	-34	127	118	31	-102	-70
88250	0,0000	272,8227	0,0000	31,4795	502	-2741	82	-8	157	219	31	-101	-71
88260	0,0000	157,3977	10,4932	31,4795	390	-2758	96	-5	132	176	32	-101	-70
88270	0,0000	125,9182	0,0000	20,9864	406	-3082	117	27	102	220	31	-101	-71
88280	10,4932	283,3158	0,0000	31,4795	465	-3380	134	1	82	19	29	-101	-71
88290	10,4932	73,4523	0,0000	31,4795	482	-3724	212	-75	118	195	29	-101	-71
88300	0,0000	146,9045	0,0000	31,4795	617	-3960	282	12	21	335	28	-101	-71
88310	10,4932	94,4386	0,0000	41,9727	824	-3785	245	1	28	160	28	-102	-71
88320	10,4932	230,8499	10,4932	31,4795	675	-3998	278	-2	76	198	27	-101	-71
88330	0,0000	157,3977	10,4932	20,9864	830	-4647	418	6	1	269	24	-101	-72
88340	10,4932	146,9045	0,0000	20,9864	830	-4647	418	20	41	201	23	-102	-73
88350	10,4932	83,9454	10,4932	20,9864	661	-4630	408	91	16	200	22	-102	-72
88360	10,4932	115,4250	10,4932	20,9864	691	-4938	420	44	13	175	20	-100	-73
88370	10,4932	73,4523	0,0000	10,4932	521	-5159	345	59	25	195	20	-100	-74
88380	0,0000	703,0430	10,4932	0,0000	333	-5039	308	48	-16	162	19	-100	-74
88390	10,4932	745,0157	0,0000	-10,4932	299	-5049	302	57	58	161	19	-100	-75
88400	10,4932	682,0567	10,4932	0,0000	188	-5276	138	53	20	333	17	-100	-74
88410	0,0000	786,9885	0,0000	0,0000	227	-5614	172	35	-17	230	16	-100	-75
88420	10,4932	640,0839	10,4932	-10,4932	138	-5628	154	50	8	185	15	-99	-76
88430	10,4932	975,8657	0,0000	-10,4932	-26	-5537	87	143	-18	227	11	-98	-77
88440	10,4932	1206,7156	0,0000	-10,4932	-67	-5184	38	99	-18	254	10	-97	-78
88450	10,4932	1364,1133	0,0000	-10,4932	63	-5212	-17	122	-34	202	9	-97	-79
88460	10,4932	1458,5519	0,0000	-10,4932	83	-5414	-121	62	-13	177	7	-96	-78
88470	10,4932	1867,7859	0,0000	0,0000	83	-5414	-121	136	-14	216	7	-96	-79
88480	10,4932	1941,2382	0,0000	-10,4932	89	-5406	-158	44	-45	204	5	-95	-79
88490	10,4932	2308,4995	0,0000	-10,4932	27	-5208	-119	95	-16	288	3	-96	-80
88500	10,4932	2675,7608	0,0000	-20,9864	-149	-4974	-147	109	-90	211	3	-95	-80
88510	20,9864	3032,5289	0,0000	-10,4932	-171	-4755	-199	92	-23	288	2	-95	-81
88520	41,9727	3777,5446	10,4932	-20,9864	-741	-2771	-418	71	91	266	0	-93	-82
88530	52,4659	4281,2172	0,0000	-20,9864	-1316	-2183	-454	69	113	209	0	-92	-82
88540	52,4659	4323,1899	10,4932	-20,9864	-2022	-1659	-678	63	187	226	1	-90	-84
88550	52,4659	4396,6422	0,0000	-20,9864	-2516	-973	-888	128	179	344	0	-89	-85
88560	62,9591	4396,6422	10,4932	-20,9864	-3476	397	-1133	65	169	429	1	-88	-85
88570	62,9591	4060,8604	10,4932	-20,9864	-5188	2134	-1653	64	120	478	2	-86	-87
88580	52,4659	3441,7629	10,4932	-20,9864	-8137	4219	-2338	34	14	548	4	-83	-88
88590	62,9591	2686,2539	10,4932	-20,9864	-11398	6075	-3350	19	60	530	8	-77	-90
88600	41,9727	1920,2518	10,4932	-20,9864	-10337	4772	-4440	-77	137	780	9	-74	-91
88610	41,9727	1301,1542	10,4932	-20,9864	-10337	4772	-4440	-176	13	1009	10	-70	-93
88620	10,4932	62,9591	0,0000	-20,9864	-17060	308	-5005	51	-294	470	13	-50	-97
88630	10,4932	73,4523	0,0000	-20,9864	-17286	-779	-4286	-22	-460	267	12	-47	-98
88640	0,0000	52,4659	10,4932	-20,9864	-11743	-2032	-2973	-92	-268	183	10	-46	-98
88650	10,4932	52,4659	0,0000	-20,9864	-5276	-2561	-1474	-325	-259	201	11	-45	-99
88660	10,4932	41,9727	0,0000	-20,9864	-1460	-1416	549	-532	-266	133	10	-45	-99
88670	0,0000	41,9727	10,4932	-20,9864	1192	935	2419	-418	23	128	11	-48	-99
88680	0,0000	41,9727	0,0000	-20,9864	3432	2291	1249	-418	-11	77	11	-49	-99
88690	10,4932	41,9727	0,0000	-20,9864	2584	-22	-121	-257	-6	117	13	-49	-100
88700	0,0000	31,4795	0,0000	-31,4795	-263	-1637	-2577	-276	-53	199	10	-48	-100
88710	0,0000	10,4932	0,0000	-20,9864	3852	-1282	-1401	-224	-42	199	10	-53	-102
88720	0,0000	31,4795	0,0000	-20,9864	3852	-1282	-1401	-254	1	228	10	-54	-102
88730	0,0000	20,9864	0,0000	-20,9864	3820	-599	-1502	-267	47	185	10	-58	-101
88740	0,0000	10,4932	0,0000	-20,9864	5847	552	-955	-250	46	144	11	-59	-101
88750	0,0000	20,9864	0,0000	-20,9864	7070	1394	-652	-206	-6	134	13	-63	-100
88760	10,4932	20,9864	0,0000	-20,9864	5850	2131	-1371	-211	9	183	15	-65	-101
88770	0,0000	20,9864	0,0000	-20,9864	5366	3297	-1746	-201	17	173	16	-67	-100
88780	10,4932	20,9864	0,0000	-20,9864	6273	4552	-1436	-191	-25	412	18	-69	-100
88790	0,0000	20,9864	0,0000	-20,9864	5740	4497	-1452	-158	-111	131	20	-71	-99
88800	0,0000	10,4932	0,0000	-20,9864	-1485	4519	-4012	-123	-73	239	27	-71	-99
88810	10,4932	10,4932	0,0000	-20,9864	-1437	5522	-3677	-124	-46	288	29	-70	-98
88820	0,0000	20,9864	0,0000	-20,9864	-43	6563	-2677	-82	-35	244	32	-71	-97
88830	0,0000	20,9864	0,0000	-20,9864	832	7001	-1966	-19	-22	169	37	-72	-96
88840	10,4932	10,4932	0,0000	-31,4795	-106	6743	-1713	-36	8	230	39	-72	-95
88850	10,4932	10,4932	0,0000	-20,9864	-1196	7086	-1283	-52	47	264	41	-71	-94
88860	10,4932	10,4932	0,0000	-20,9864	-1196	7086	-1283	-34	78	253	45	-73	-93
88870	10,4932	20,9864	0,0000	-20,9864	-614	8165	-380	-12	59	185	48	-73	-91
88880	0,0000	20,9864	0,0000	-20,9864	-116	8547	607	2	64	201	52	-73	-90
88890	10,4932	20,9864	0,0000	-20,9864	-1543	8745	700	-3	93	267	54	-73	-89
88900	0,0000	20,9864	0,0000	-20,9864	-2932	10102	2352	28	106	251	62	-73	-83
88910	10,4932	20,9864	0,0000	-20,9864	-3578	10863	2813	9	128	289	67	-74	-80
88920	10,4932	20,9864	0,0000	-20,9864	-2969	11410	3706	35	128	245	69	-74	-76
88930	0,0000	20,9864	0,0000	-20,9864	-1924	11547	4467	83	140	227	72	-75	-76
88940	0,0000	20,9864	0,0000	-20,9864	-2195	11604	4478	91	153	257	73	-76	-72
88950	10,4932	20,9864	0,0000	-20,9864	-2793	11402	4633	109	182	266	75	-77	-70
88960	10,4932	20,9864	0,0000	-20,9864	-2337	11152	5036	108	183	219	78	-78	-66
88970	10,4932	20,9864	0,0000	-20,9864	-2000	10621	5139	107	166	203	79	-79	-64
88980	-10,4932	0,0000	-10,4932	-31,4795	-2061	10103	4887	110	189	226	80	-81	-62
88990	10,4932	10,4932	0,0000	-20,9864	-2061	10103	4887	118	198	221	81	-81	-60
89000	0,0000	10,4932	0,0000	-20,9864	-347	8765	4678	159	127	222	84	-85	-53
89010	10,4932	10,4932	0,0000	-20,9864	-1229	7875	3995	155	122	234	84	-88	-50
89020	10,4932	0,0000	0,0000	-20,9864	-1043	7273	3667	162	94	247	85	-88	-48
89030	0,0000	10,4932	0,0000	-20,9864	-87	6809	3588	154	72	268	84	-88	-47
89040	10,4932	10,4932	0,0000	-20,9864	743	6219	3498	163	68	291	85	-92	-44
89050	10,4932	10,4932	0,0000	-20,9864	1519	5514	3327	163	56	276	85	-91	-43
89060	10,4932	0,0000	0,0000	-20,9864	2172	4574	3056	144	55	285	84	-93	-42
89070	0,0000	-10,4932	0,0000	-20,9864	2487	3726	2718	185	47	260	83	-94	-40
89080	0,0000	0,0000	0,0000	-20,9864	3270	2863	2570	211	61	583	83	-96	-39
89090	0,0000	0,0000	0,0000	-20,9864	1210	-1708	642	295	-157	397	77	-95	-37
89100	10,4932	0,0000	0,0000	-20,9864	492	-3636	678	305	-61	485	76	-96	-38
89110	0,0000	10,4932	0,0000	-10,4932	1677	-5799	1169	313	-118	551	74	-96	-40
89120	10,4932	0,0000	0,0000	52,4659	2614	-8567	1720	253	-108	883	71	-97	-41
89130	10,4932	10,4932	0,0000	20,9864	2114	-10527	1517	91	-170	654	70	-97	-44
89140	10,4932	20,9864	0,0000	73,4523	1741	-9752	815	2	45	320	70	-97	-45
89150	0,0000	20,9864	0,0000	41,9727	224	-6097	27	-52	219	172	68	-97	-46
89160	10,4932	20,9864	0,0000	41,9727	-101	-4794	-163	-64	325	149	67	-96	-46
89170	10,4932	31,4795	0,0000	52,4659	246	-5329	-97	-134	266	187	67	-96	-48
89180	0,0000	31,4795	0,0000	167,8909	581	-6055	-261	-149	259	201	64	-96	-49
89190	10,4932	52,4659	0,0000	52,4659	797	-5848	-468	-55	181	261	62	-96	-52
89200	10,4932	62,9591	0,0000	62,9591	603	-4708	-461	-44	152	217	61	-96	-52
89210	10,4932	73,4523	0,0000	115,4250	341	-3532	-362	-73	126	226	61	-95	-52
89220	10,4932	62,9591	0,0000	52,4659	201	-2625	-244	-80	131	220	60	-96	-54
89230	10,4932	62,9591	10,4932	52,4659	229	-2439	-220	-74	124	247	60	-95	-54
89240	10,4932	73,4523	0,0000	52,4659	356	-2754	-220	-59	107	245	57	-96	-54
89250	10,4932	94,4386	0,0000	262,3295	385	-2873	-169	-53	120	208	57	-96	-56
89260	10,4932	73,4523	0,0000	52,4659	283	-2633	-147	-55	123	212	57	-95	-56
89270	10,4932	83,9454	0,0000	31,4795	167	-2396	-124	-33	141	229	56	-96	-56
89280	10,4932	136,4113	0,0000	0,0000	108	-2141	-173	-55	166	218	54	-96	-57
89290	10,4932	272,8227	0,0000	10,4932	92	-2349	-190	-73	170	199	53	-95	-59
89300	10,4932	188,8772	0,0000	0,0000	202	-2609	-150	-61	175	221	53	-96	-59
89310	10,4932	325,2886	0,0000	-10,4932	202	-2609	-122	-74	181	245	52	-96	-60
89320	10,4932	388,2476	0,0000	-10,4932	210	-2495	-122	-74	169	194	52	-96	-60
89330	10,4932	388,2476	0,0000	-10,4932	216	-2391	-60	-82	192	212	50	-96	-60
89340	10,4932	335,7817	10,4932	-10,4932	242	-2374	22	-32	184	211	50	-96	-60
89350	10,4932	388,2476	0,0000	-10,4932	329	-2491	34	-16	198	172	49	-97	-61
89360	10,4932	430,2204	0,0000	-10,4932	385	-2795	-45	-43	212	209	48	-96	-62
89370	10,4932	430,2204	0,0000	-10,4932	465	-3263	-77	-73	175	221	47	-97	-62
89380	10,4932	440,7135	0,0000	-10,4932	626	-3486	151	-49	156	225	44	-97	-64
89390	10,4932	398,7408	0,0000	-10,4932	657	-3538	252	-70	147	230	43	-98	-65
89400	10,4932	419,7272	0,0000	-10,4932	768	-3647	294	-31	121	265	41	-98	-66
89410	10,4932	493,1794	0,0000	-10,4932	784	-3516	247	-11	153	255	40	-99	-66
89420	10,4932	493,1794	10,4932	-20,9864	653	-3350	211	15	147	199	39	-99	-66
89430	10,4932	451,2067	0,0000	-20,9864	683	-3385	235	-32	149	228	39	-99	-67
89440	10,4932	472,1931	0,0000	-20,9864	763	-3463	249	-14	156	268	38	-100	-68
89450	10,4932	493,1794	10,4932	-20,9864	763	-3463	249	-30	132	240	36	-100	-69
89460	10,4932	493,1794	0,0000	-20,9864	729	-3603	262	-16	114	220	35	-100	-69
89470	10,4932	482,6863	0,0000	-20,9864	725	-3871	291	-9	98	264	34	-101	-70
89480	10,4932	650,5771	0,0000	-20,9864	651	-4262	263	4	90	187	30	-103	-71
89490	10,4932	671,5635	10,4932	-20,9864	706	-4496	206	7	91	181	29	-104	-72
89500	10,4932	682,0567	0,0000	-20,9864	829	-4824	201	45	51	224	27	-104	-71
89510	10,4932	713,5362	10,4932	-20,9864	908	-4954	255	52	34	245	26	-105	-72
89520	10,4932	650,5771	0,0000	-20,9864	862	-5000	300	97	1	219	24	-105	-73
89530	10,4932	755,5089	0,0000	-20,9864	937	-5227	332	37	-17	231	22	-106	-72
89540	10,4932	703,0430	0,0000	-20,9864	902	-5275	307	83	-41	225	20	-107	-73
89550	10,4932	692,5498	0,0000	-10,4932	823	-5297	321	87	-94	255	20	-108	-73
89560	10,4932	786,9885	10,4932	-10,4932	877	-5558	278	92	-131	217	19	-108	-73
89570	10,4932	1101,7838	0,0000	-10,4932	678	-5233	198	151	-113	202	13	-109	-73
89580	10,4932	1091,2907	0,0000	-10,4932	609	-4977	165	80	-98	214	13	-110	-73
89590	10,4932	965,3725	0,0000	-10,4932	500	-4750	168	57	-115	223	12	-110	-72
89600	10,4932	1353,6201	0,0000	0,0000	557	-5080	173	108	-105	256	10	-110	-73
89610	10,4932	1720,8814	0,0000	0,0000	558	-5574	147	135	-61	264	8	-110	-73
89620	10,4932	1983,2109	0,0000	10,4932	411	-5875	78	114	-67	242	7	-110	-73
89630	10,4932	2161,5950	0,0000	-10,4932	398	-5965	79	162	-26	201	5	-110	-73
89640	10,4932	2444,9108	0,0000	-10,4932	283	-5812	15	167	-55	225	4	-110	-73
89650	20,9864	2675,7608	0,0000	-10,4932	78	-5387	-102	142	-23	204	3	-111	-73
89660	20,9864	3074,5016	0,0000	-20,9864	-150	-4883	-127	68	46	200	1	-111	-73
89670	41,9727	3976,9150	10,4932	-20,9864	-601	-3551	-320	60	38	272	-2	-110	-73
89680	31,4795	3966,4218	0,0000	-20,9864	-1483	-2952	-478	19	156	198	-2	-109	-74
89690	52,4659	4354,6695	10,4932	-20,9864	-2314	-2267	-796	85	188	310	-2	-109	-73
89700	41,9727	4858,3421	10,4932	-20,9864	-2314	-2267	-796	77	182	304	-2	-108	-75
89710	41,9727	5225,6034	10,4932	-20,9864	-3202	-1249	-1133	28	184	370	-2	-107	-74
89720	52,4659	4533,0535	10,4932	-20,9864	-4673	439	-1591	81	200	482	0	-105	-75
89730	62,9591	3641,1333	10,4932	-20,9864	-6702	2379	-2109	57	152	497	1	-100	-78
89740	52,4659	3315,8447	10,4932	-20,9864	-10016	4722	-2909	-1	110	543	5	-98	-79
89750	31,4795	1594,9633	10,4932	-20,9864	-11333	5482	-4031	-64	62	758	6	-95	-81
89760	10,4932	157,3977	0,0000	-20,9864	-15941	1747	-6272	-85	-195	570	13	-78	-86
89770	10,4932	52,4659	10,4932	-20,9864	-17099	-235	-4275	36	-375	439	11	-74	-88
89780	0,0000	52,4659	0,0000	-20,9864	-14709	-1011	-3614	55	-370	341	11	-71	-89
89790	10,4932	41,9727	10,4932	-20,9864	-8945	-2147	-2065	-144	-302	259	11	-70	-89
89800	0,0000	52,4659	10,4932	-20,9864	-2029	-1710	1257	-517	-227	138	10	-69	-88
89810	10,4932	52,4659	10,4932	-20,9864	1327	37	3348	-541	-133	150	11	-71	-88
89820	0,0000	52,4659	10,4932	-20,9864	3433	2474	2440	-522	16	39	11	-72	-86
89830	10,4932	52,4659	0,0000	-20,9864	3433	2474	1160	-376	68	-1	10	-73	-88
89840	10,4932	52,4659	10,4932	-20,9864	4866	685	1107	-284	-81	93	11	-73	-87
89850	10,4932	31,4795	10,4932	-20,9864	1936	-1277	-1520	-217	-104	154	10	-73	-86
89860	10,4932	20,9864	0,0000	-20,9864	5579	-326	-340	-265	-117	183	10	-77	-85
89870	0,0000	20,9864	0,0000	-20,9864	4564	-17	-1034	-252	-81	212	10	-77	-85
89880	0,0000	20,9864	0,0000	-20,9864	4657	330	-1400	-238	-9	192	9	-79	-83
89890	10,4932	10,4932	0,0000	-20,9864	6554	1003	-941	-199	-38	118	10	-81	-83
89900	10,4932	10,4932	0,0000	-20,9864	5760	1406	-1245	-182	-66	151	11	-82	-82
89910	0,0000	10,4932	0,0000	-20,9864	3660	2087	-2179	-193	-28	200	13	-84	-82
89920	0,0000	10,4932	0,0000	-20,9864	4322	3346	-1950	-181	-10	151	13	-85	-81
89930	10,4932	10,4932	0,0000	-20,9864	5163	4240	-1583	-137	-54	83	15	-85	-79
89940	0,0000	10,4932	0,0000	-20,9864	3604	4312	-2211	-138	-45	164	17	-85	-79
89950	0,0000	20,9864	0,0000	-20,9864	3221	3733	-1813	-89	-98	137	21	-87	-77
89960	10,4932	20,9864	0,0000	-20,9864	549	3788	-2879	-126	-50	243	22	-86	-78
89970	0,0000	20,9864	0,0000	-20,9864	-2467	4908	-3823	-130	3	289	25	-84	-78
89980	0,0000	20,9864	0,0000	-10,4932	-2215	6664	-3353	-74	6	214	28	-84	-77
89990	10,4932	20,9864	0,0000	-10,4932	-463	8148	-2290	-46	-4	216	30	-84	-76
